"...1","image_id","planting_date","genotype","treatment","pistil_area","pistil_circularity","bbox","segm","confidence","center_x","center_y","perimeter_intersect","possible_overlap","scan_position","scan_angle","plant_id","total_scans_for_sample","y_pos_all_overlapped","y_pos_all_overlapped_len_standardized","plant","pistil_count","year"
1152,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/late_planting/gt1-P_test/gt1_p_test3~0600000008.jpg","late_planting","gt1p","no_treatment",394,0.850816861003243,"[[589.5055     0.       608.11255   28.882362]]","{'size': [672, 1008], 'counts': b'\\VS<4ad0?K3N2N1O1O1O1O000001O002M2M5K4L4Lg_V8'}",0.8906686,598.5,658.5,TRUE,FALSE,6,8,"_test3",7,4343.5,0.807849702380952,"gt1-P_test__test3",24,21
450,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2650,0.722351295030935,"[[515.96545 533.53894 556.6514  618.6921 ]]","{'size': [672, 1008], 'counts': b'_Uc:g0Rd0`0D:F8H8I4M3M2O2M3N1M2O10001O0000000000O2O1O2N1O1O2M2O2N2N2M4M3L6K4K5K5K4K5K9^OQRX9'}",0.973307,535.5,95.5,FALSE,FALSE,0,8,"/154-2",9,95.5,0.0141369047619047,"gt1ra3B73_/154-2",118,21
450,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2650,0.722351295030935,"[[515.96545 533.53894 556.6514  618.6921 ]]","{'size': [672, 1008], 'counts': b'_Uc:g0Rd0`0D:F8H8I4M3M2O2M3N1M2O10001O0000000000O2O1O2N1O1O2M2O2N2N2M4M3L6K4K5K5K4K5K9^OQRX9'}",0.973307,535.5,95.5,FALSE,FALSE,0,8,"/154-2",9,95.5,0.0141369047619047,"gt1ra3B73_/154-2",118,24
445,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2929,0.813168747917393,"[[342.6395  443.53418 393.00275 529.6014 ]]","{'size': [672, 1008], 'counts': b'TlR7h0Pd0:J5K6I8H6M3N2N1O1O2O1N1O3N1N2O1O1O1O1O01O001O001O1O1O1N2O2M2O1O2M2O2M2O2M2N3N1N3M4L4M3L3M6J7HbSc<'}",0.9870646,368.5,183.5,FALSE,FALSE,0,8,"/154-2",9,183.5,0.0272321428571428,"gt1ra3B73_/154-2",118,21
445,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2929,0.813168747917393,"[[342.6395  443.53418 393.00275 529.6014 ]]","{'size': [672, 1008], 'counts': b'TlR7h0Pd0:J5K6I8H6M3N2N1O1O2O1N1O3N1N2O1O1O1O1O01O001O001O1O1O1N2O2M2O1O2M2O2M2O2M2N3N1N3M4L4M3L3M6J7HbSc<'}",0.9870646,368.5,183.5,FALSE,FALSE,0,8,"/154-2",9,183.5,0.0272321428571428,"gt1ra3B73_/154-2",118,24
455,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1499,0.819192907855275,"[[289.95142 437.40024 331.17633 494.1184 ]]","{'size': [672, 1008], 'counts': b'PgP6`0^d06K5K4M4K3N2M3N1N3N001O1O0O2O01O01O01O010O001O1O1O2N2N2N2M4M1N5L2M3N2L3M4L[jk='}",0.9366884,311.5,206,FALSE,FALSE,0,8,"/154-2",9,206,0.0306547619047619,"gt1ra3B73_/154-2",118,21
455,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1499,0.819192907855275,"[[289.95142 437.40024 331.17633 494.1184 ]]","{'size': [672, 1008], 'counts': b'PgP6`0^d06K5K4M4K3N2M3N1N3N001O1O0O2O01O01O01O010O001O1O1O2N2N2N2M4M1N5L2M3N2L3M4L[jk='}",0.9366884,311.5,206,FALSE,FALSE,0,8,"/154-2",9,206,0.0306547619047619,"gt1ra3B73_/154-2",118,24
444,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2196,0.811845373278468,"[[496.4665  356.43604 544.84094 420.61572]]","{'size': [672, 1008], 'counts': b'YaV:=]d0:J4L4L5K4K4M2N2N2N2O1N2O1O1O1O100O100O10000O10O010O100O1O1N2O1N2O1N2N3M2N2N3L3N3M2N3L5K5K9CdT`9'}",0.9888649,520,284,FALSE,FALSE,0,8,"/154-2",9,284,0.0422619047619047,"gt1ra3B73_/154-2",118,21
444,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2196,0.811845373278468,"[[496.4665  356.43604 544.84094 420.61572]]","{'size': [672, 1008], 'counts': b'YaV:=]d0:J4L4L5K4K4M2N2N2N2O1N2O1O1O1O100O100O10000O10O010O100O1O1N2O1N2O1N2N3M2N2N3L3N3M2N3L5K5K9CdT`9'}",0.9888649,520,284,FALSE,FALSE,0,8,"/154-2",9,284,0.0422619047619047,"gt1ra3B73_/154-2",118,24
440,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1965,0.842939970045808,"[[464.33173 353.62726 504.61777 416.33798]]","{'size': [672, 1008], 'counts': b'cUb9=_d0>D8G:G7J3L3N100O2O000000000000000001O000O101O1O00001O1N2O1N2N3M3M3M4K4M4JZ\\Z:'}",0.991886,484.5,287,FALSE,FALSE,0,8,"/154-2",9,287,0.0427083333333333,"gt1ra3B73_/154-2",118,21
440,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1965,0.842939970045808,"[[464.33173 353.62726 504.61777 416.33798]]","{'size': [672, 1008], 'counts': b'cUb9=_d0>D8G:G7J3L3N100O2O000000000000000001O000O101O1O00001O1N2O1N2N3M3M3M4K4M4JZ\\Z:'}",0.991886,484.5,287,FALSE,FALSE,0,8,"/154-2",9,287,0.0427083333333333,"gt1ra3B73_/154-2",118,24
447,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2078,0.858863548001134,"[[614.8705  345.53687 659.03973 409.76303]]","{'size': [672, 1008], 'counts': b'icd<d0Ud0:I6L3N2M3N1O2M2O2N1O2N1O1O1O101O0O100O100O1000O10000O100O2M2N3M2N3L4M3M3N2M4L3L5K5IleT7'}",0.98283976,637,294.5,FALSE,FALSE,0,8,"/154-2",9,294.5,0.04375,"gt1ra3B73_/154-2",118,21
447,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2078,0.858863548001134,"[[614.8705  345.53687 659.03973 409.76303]]","{'size': [672, 1008], 'counts': b'icd<d0Ud0:I6L3N2M3N1O2M2O2N1O2N1O1O1O101O0O100O100O1000O10000O100O2M2N3M2N3L4M3M3N2M4L3L5K5IleT7'}",0.98283976,637,294.5,FALSE,FALSE,0,8,"/154-2",9,294.5,0.04375,"gt1ra3B73_/154-2",118,24
457,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",3260,0.662275371704196,"[[609.8344  305.75754 656.38446 405.51788]]","{'size': [672, 1008], 'counts': b'jnc<=Zd0`0oNYOX]Om0`b0]OU]Oj0cb0_OY]Od0db0^O\\]Oc0^b0R1M4M2N2O1O1O1O100O100O1O100O100000000000000001O0O2O1N2M4M3L9Fl0UO5L3L4LndV7'}",0.89675146,635,315.5,FALSE,FALSE,0,8,"/154-2",9,315.5,0.046875,"gt1ra3B73_/154-2",118,21
457,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",3260,0.662275371704196,"[[609.8344  305.75754 656.38446 405.51788]]","{'size': [672, 1008], 'counts': b'jnc<=Zd0`0oNYOX]Om0`b0]OU]Oj0cb0_OY]Od0db0^O\\]Oc0^b0R1M4M2N2O1O1O1O100O100O1O100O100000000000000001O0O2O1N2M4M3L9Fl0UO5L3L4LndV7'}",0.89675146,635,315.5,FALSE,FALSE,0,8,"/154-2",9,315.5,0.046875,"gt1ra3B73_/154-2",118,24
467,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2023,0.775158752548341,"[[182.66447 335.2195  232.97371 399.29047]]","{'size': [672, 1008], 'counts': b'eRi34id0d0^O7J4L3M2N3N1N3M2O0O2N2O0O2N100O01O01O01O10O01O1O001O1O1O1O2N1N2O1O1O2M2N2N2N4M1N3M2N2N3L3O2M4JZWl?'}",0.97600865,208,304.5,FALSE,FALSE,1,8,"/154-2",9,343,0.0510416666666666,"gt1ra3B73_/154-2",118,21
467,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2023,0.775158752548341,"[[182.66447 335.2195  232.97371 399.29047]]","{'size': [672, 1008], 'counts': b'eRi34id0d0^O7J4L3M2N3N1N3M2O0O2N2O0O2N100O01O01O01O10O01O1O001O1O1O1O2N1N2O1O1O2M2N2N2N4M1N3M2N2N3L3O2M4JZWl?'}",0.97600865,208,304.5,FALSE,FALSE,1,8,"/154-2",9,343,0.0510416666666666,"gt1ra3B73_/154-2",118,24
451,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2774,0.860288329349584,"[[296.41483 275.63416 344.4353  351.69266]]","{'size': [672, 1008], 'counts': b'ZkS65<=]c0i0I6K3N3M3M2N2N3N2M100O100O100000000000000001O001O001O00001N2O00001O1N2O0O2N3M2M3N3L4L4L8Fb^c='}",0.9732145,320.5,356.5,FALSE,FALSE,0,8,"/154-2",9,356.5,0.0529761904761904,"gt1ra3B73_/154-2",118,21
451,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2774,0.860288329349584,"[[296.41483 275.63416 344.4353  351.69266]]","{'size': [672, 1008], 'counts': b'ZkS65<=]c0i0I6K3N3M3M2N2N3N2M100O100O100000000000000001O001O001O00001N2O00001O1N2O0O2N3M2M3N3L4L4L8Fb^c='}",0.9732145,320.5,356.5,FALSE,FALSE,0,8,"/154-2",9,356.5,0.0529761904761904,"gt1ra3B73_/154-2",118,24
456,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1930,0.754438298086013,"[[362.98013 265.22952 402.00034 340.48627]]","{'size': [672, 1008], 'counts': b'nT_7e0Yd0:G5J4M3M2N2M205J8I3L100N200O10O100O1O2N101N101N2O1N102M2O1N2M4K5J8G8I:FjQ^<'}",0.93470216,382,367,FALSE,FALSE,0,8,"/154-2",9,367,0.0546130952380952,"gt1ra3B73_/154-2",118,21
456,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1930,0.754438298086013,"[[362.98013 265.22952 402.00034 340.48627]]","{'size': [672, 1008], 'counts': b'nT_7e0Yd0:G5J4M3M2N2M205J8I3L100N200O10O100O1O2N101N101N2O1N102M2O1N2M4K5J8G8I:FjQ^<'}",0.93470216,382,367,FALSE,FALSE,0,8,"/154-2",9,367,0.0546130952380952,"gt1ra3B73_/154-2",118,24
449,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",3180,0.678920580233245,"[[336.7335  248.4128  385.98132 347.63162]]","{'size': [672, 1008], 'counts': b'WSn64dd0l0ZO7I5^Ob0I8H6L4K5M3N1O1O00100O1O000001O2N2N2N3M2N3M2N3M4L00000000001N3N1O2M3M4M1N3M3M4K5K6J8C`ah<'}",0.9739492,361,372,FALSE,FALSE,0,8,"/154-2",9,372,0.0553571428571428,"gt1ra3B73_/154-2",118,21
449,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",3180,0.678920580233245,"[[336.7335  248.4128  385.98132 347.63162]]","{'size': [672, 1008], 'counts': b'WSn64dd0l0ZO7I5^Ob0I8H6L4K5M3N1O1O00100O1O000001O2N2N2N3M2N3M2N3M4L00000000001N3N1O2M3M4M1N3M3M4K5K6J8C`ah<'}",0.9739492,361,372,FALSE,FALSE,0,8,"/154-2",9,372,0.0553571428571428,"gt1ra3B73_/154-2",118,24
461,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2759,0.854429395052764,"[[214.24207 306.19064 262.8173  383.74936]]","{'size': [672, 1008], 'counts': b'\\]]4c0Yd0>D5K4M4K4M2N2N2N2N3M2O1N2O1N2N100O101O0000000001O0000100O1O001O1O1N2O1O1O2N2N1N4L3M6I5K6I>_OTWY?'}",0.9859244,238,325,FALSE,FALSE,1,8,"/154-2",9,384,0.0571428571428571,"gt1ra3B73_/154-2",118,21
461,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2759,0.854429395052764,"[[214.24207 306.19064 262.8173  383.74936]]","{'size': [672, 1008], 'counts': b'\\]]4c0Yd0>D5K4M4K4M2N2N2N2N3M2O1N2O1N2N100O101O0000000001O0000100O1O001O1O1N2O1O1O2N2N1N4L3M6I5K6I>_OTWY?'}",0.9859244,238,325,FALSE,FALSE,1,8,"/154-2",9,384,0.0571428571428571,"gt1ra3B73_/154-2",118,24
458,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2462,0.814862920287407,"[[713.43475 297.2789  769.8476  364.8308 ]]","{'size': [672, 1008], 'counts': b'jae>;ad05J6L5K4M2N3M2N3M2M3O1O100M3K5O100O100O1O100O100O10O10O10O10O01O1N2O1O1O1N2O1O1N2O1N2O1O2M3N2M3M4L4L5I6KZVm4'}",0.98867744,741,340.5,FALSE,FALSE,1,8,"/154-2",9,415,0.0617559523809523,"gt1ra3B73_/154-2",118,21
458,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2462,0.814862920287407,"[[713.43475 297.2789  769.8476  364.8308 ]]","{'size': [672, 1008], 'counts': b'jae>;ad05J6L5K4M2N3M2N3M2M3O1O100M3K5O100O100O1O100O100O10O10O10O10O01O1N2O1O1O1N2O1O1N2O1N2O1O2M3N2M3M4L4L5I6KZVm4'}",0.98867744,741,340.5,FALSE,FALSE,1,8,"/154-2",9,415,0.0617559523809523,"gt1ra3B73_/154-2",118,24
462,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2634,0.80711258284281,"[[625.0016  273.4019  674.6212  353.92767]]","{'size': [672, 1008], 'counts': b'oSk<9`d0b0B8I4L4L3N2N2N1N2O2N1O1O1O2O0O1O1O100O1O100O1O1O1O1O1O1O1O010O0100O1O1N3M3L5L3L4M3M4J6K7I8G:Ahlj6'}",0.9853908,649.5,356.5,FALSE,FALSE,1,8,"/154-2",9,447,0.0665178571428571,"gt1ra3B73_/154-2",118,21
462,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2634,0.80711258284281,"[[625.0016  273.4019  674.6212  353.92767]]","{'size': [672, 1008], 'counts': b'oSk<9`d0b0B8I4L4L3N2N2N1N2O2N1O1O1O2O0O1O1O100O1O100O1O1O1O1O1O1O1O010O0100O1O1N3M3L5L3L4M3M4J6K7I8G:Ahlj6'}",0.9853908,649.5,356.5,FALSE,FALSE,1,8,"/154-2",9,447,0.0665178571428571,"gt1ra3B73_/154-2",118,24
439,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1838,0.790315145513374,"[[688.22473 185.08495 734.5493  247.81635]]","{'size': [672, 1008], 'counts': b'o[T>`0[d07M2O1M3M3N2M2O2N1N2N2N2N2O1N2O1O100O100O0010O10OO2O1O00100O1N20O01O1N2O1O0N3N3M3L6Jb0\\OeXd5'}",0.9932081,710.5,455,FALSE,FALSE,0,8,"/154-2",9,455,0.0677083333333333,"gt1ra3B73_/154-2",118,21
466,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2957,0.695539713596517,"[[691.98773 270.0977  749.5666  353.4013 ]]","{'size': [672, 1008], 'counts': b'ThW>b0Zd06K5L3M4L3N2M3N1O2M2O1O1N2O1N2O1N2O1O1O1O1O1O1O1O1O100O100O010O1O0001O0010ON2M3N2O101O0O2O001O0XOl\\OROO?Vc0>Q]O@Pc0>R]O@Qc0>i0M5K6FbfY5'}",0.97988874,721,360.5,FALSE,FALSE,1,8,"/154-2",9,455,0.0677083333333333,"gt1ra3B73_/154-2",118,21
439,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1838,0.790315145513374,"[[688.22473 185.08495 734.5493  247.81635]]","{'size': [672, 1008], 'counts': b'o[T>`0[d07M2O1M3M3N2M2O2N1N2N2N2N2O1N2O1O100O100O0010O10OO2O1O00100O1N20O01O1N2O1O0N3N3M3L6Jb0\\OeXd5'}",0.9932081,710.5,455,FALSE,FALSE,0,8,"/154-2",9,455,0.0677083333333333,"gt1ra3B73_/154-2",118,24
466,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0100000008.jpg","early_planting","gt1ra3B73","no_treatment",2957,0.695539713596517,"[[691.98773 270.0977  749.5666  353.4013 ]]","{'size': [672, 1008], 'counts': b'ThW>b0Zd06K5L3M4L3N2M3N1O2M2O1O1N2O1N2O1N2O1O1O1O1O1O1O1O1O100O100O010O1O0001O0010ON2M3N2O101O0O2O001O0XOl\\OROO?Vc0>Q]O@Pc0>R]O@Qc0>i0M5K6FbfY5'}",0.97988874,721,360.5,FALSE,FALSE,1,8,"/154-2",9,455,0.0677083333333333,"gt1ra3B73_/154-2",118,24
443,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2166,0.848987158411773,"[[661.4833  177.48639 705.4187  244.26321]]","{'size': [672, 1008], 'counts': b'[db=h0Ud09H6J5K4M2M3N1O1O1O100O1O1O100O1O10000O100000000001N101O0O2O0N3N1O3K3O2M4J5L5K6I:DlYW6'}",0.98887026,682.5,460,FALSE,FALSE,0,8,"/154-2",9,460,0.0684523809523809,"gt1ra3B73_/154-2",118,21
443,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2166,0.848987158411773,"[[661.4833  177.48639 705.4187  244.26321]]","{'size': [672, 1008], 'counts': b'[db=h0Ud09H6J5K4M2M3N1O1O1O100O1O1O100O1O10000O100000000001N101O0O2O0N3N1O3K3O2M4J5L5K6I:DlYW6'}",0.98887026,682.5,460,FALSE,FALSE,0,8,"/154-2",9,460,0.0684523809523809,"gt1ra3B73_/154-2",118,24
454,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1565,0.805788266861286,"[[405.25244 179.90834 440.91605 240.61072]]","{'size': [672, 1008], 'counts': b'XoY84ed0f0_O6J4M4L3L4N2M2O1N3M101O000000000010N100000001O1N2N2M5K4L3M4L7G:E;F`ad;'}",0.94224495,422,461.5,FALSE,FALSE,0,8,"/154-2",9,461.5,0.0686011904761904,"gt1ra3B73_/154-2",118,21
454,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1565,0.805788266861286,"[[405.25244 179.90834 440.91605 240.61072]]","{'size': [672, 1008], 'counts': b'XoY84ed0f0_O6J4M4L3L4N2M2O1N3M101O000000000010N100000001O1N2N2M5K4L3M4L7G:E;F`ad;'}",0.94224495,422,461.5,FALSE,FALSE,0,8,"/154-2",9,461.5,0.0686011904761904,"gt1ra3B73_/154-2",118,24
442,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2458,0.842815917297227,"[[381.57172 176.12083 433.11108 239.45265]]","{'size': [672, 1008], 'counts': b'Qlj7a0\\d06J6L3M2M3O2M3M2O1N3M2O2M2O2M2O1O1O1N2O01O0000001O0O2O001N1010O01O00010O1O1O1O3M1O1O1O2N1N4M7H9G9FUii;'}",0.9899407,406.5,465,FALSE,FALSE,0,8,"/154-2",9,465,0.0691964285714285,"gt1ra3B73_/154-2",118,21
442,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2458,0.842815917297227,"[[381.57172 176.12083 433.11108 239.45265]]","{'size': [672, 1008], 'counts': b'Qlj7a0\\d06J6L3M2M3O2M3M2O1N3M2O2M2O2M2O1O1O1N2O01O0000001O0O2O001N1010O01O00010O1O1O1O3M1O1O1O2N1N4M7H9G9FUii;'}",0.9899407,406.5,465,FALSE,FALSE,0,8,"/154-2",9,465,0.0691964285714285,"gt1ra3B73_/154-2",118,24
441,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2167,0.850333457720693,"[[590.02985 126.00524 632.7515  191.55264]]","{'size': [672, 1008], 'counts': b'dZS<;_d0g0^O3L3N3M4L2N2N2N2O0O2N10000O2N100O101O0O1000000O0100O101N1O1O2M3M2N3L4M3L5K5L4K7Hfcf7'}",0.9900129,610.5,514,FALSE,FALSE,0,8,"/154-2",9,514,0.0764880952380952,"gt1ra3B73_/154-2",118,21
441,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",2167,0.850333457720693,"[[590.02985 126.00524 632.7515  191.55264]]","{'size': [672, 1008], 'counts': b'dZS<;_d0g0^O3L3N3M4L2N2N2N2O0O2N10000O2N100O101O0O1000000O0100O101N1O1O2M3M2N3L4M3L5K5L4K7Hfcf7'}",0.9900129,610.5,514,FALSE,FALSE,0,8,"/154-2",9,514,0.0764880952380952,"gt1ra3B73_/154-2",118,24
452,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1637,0.682277334170729,"[[572.46857 117.97785 605.45154 189.39453]]","{'size': [672, 1008], 'counts': b'cUh;i0Td07K5I6K3M4M2M3N1O2M2N2N2O1O1O1O1000O100ZNV]OV1lb0eNX]OZ1Wc001N2O001N2N3M2N4H8EaZX8'}",0.9532392,588.5,517.5,FALSE,FALSE,0,8,"/154-2",9,517.5,0.0769345238095238,"gt1ra3B73_/154-2",118,21
452,"/work/pi_mbartlett_umass_edu/AmberDeNeve/grass_carpel_ml_quantification_final/data/maize_21UM_data/early_planting/gt1ra3B73/no_treatment/154-2~0000000008.jpg","early_planting","gt1ra3B73","no_treatment",1637,0.682277334170729,"[[572.46857 117.97785 605.45154 189.39453]]","{'size': [672, 1008], 'counts': b'cUh;i0Td07K5I6K3M4M2M3N1O2M2N2N2O1O1O1O1000O100ZNV]OV1lb0eNX]OZ1Wc001N2O001N2N3M2N4H8EaZX8'}",0.9532392,588.5,517.5,FALSE,FALSE,0,8,"/154-2",9,517.5,0.0769345238095238,"gt1ra3B73_/154-2",118,24
